Date,ADN.L^H17,AZN.L,AV.L,ABX.TO,BLND.L,BT.L,CCL.L,CINE.L,CRH.L,DGE.L,DNLM.L,EZJ.L,FIS,FSKY.L,GSK.L,GLEN.L,GRG.L,HAYS.L,IHG.L,ICAG.L,IPF.L,IRV.L^C19,INVP.L,KNOS.L,LLOY.L,MNG.L,MNDI.L,NG.L,NXT.L,N91.L,PNN.L,PRU.L,RRS.L^A19,RDSa.AS,RDSb.L,SHP.L^A19,SN.L,SMIN.L,SKG.I,TSCO.L,TRIG.L,ULVR.L,UTG.L,VOD.L,WP^G19,JXN,AML.L,QQQ.O,INRG.L,NDXEX.DE,RTWO.L,PAK
2017-02-23,268.6,4600.5,506.5,25.505146906674117,615.0,331.2,4358.0,265.287852610596,2695.0,2269.0,605.05916,769.9294385000001,83.09,,1632.5,328.42716165,1012.0,140.99399577350138,3805.672705708809,333.946428910924,192.0,154.813794,453.8118735,204.037383,69.01898575,,1806.393088,975.3789673002307,3615.1190146901695,,882.2197080000001,1338.4775263392,7595.0,24.75,2182.0,4928.0,1206.0,1504.0,25.21,191.27037456429588,106.43730161178719,3768.5,631.0,202.25,65.69,,,130.01,407.25,49.785,56.95,70.96
2017-02-24,266.1,4609.0,503.5,25.26816528617076,615.0,332.9,4346.0,266.74777003848453,2667.0,2271.5,617.102535,784.2419595,83.84,,1639.5,324.6111225,1012.0,141.3614068374063,3789.546973904959,348.839976285544,185.6,158.644956,447.5899455,205.777044,68.7510472,,1784.38724,981.1997287060764,3590.494153704593,,887.8881757500001,1333.5048544147198,7650.0,24.525,2166.0,4844.0,1206.0,1482.0,25.01,189.72263726033,106.5364976058336,3773.0,632.5,202.85,65.79,,,130.26,405.2,49.719,57.165,70.72
2017-02-27,270.0,4608.5,501.5,24.418981146033722,610.0,330.8,4359.0,265.70497187570703,2744.0,2275.5,617.5842700000001,788.030568,82.63,,1644.5,322.8270003,1011.0,145.0355174764552,3810.7119968975135,346.85416996892803,188.4,164.914131,447.201075,216.46353299999998,68.67165800000001,,1794.911776,981.9022343929887,3608.4892444248217,,884.7962842499999,1337.6487476851198,7630.0,24.4,2172.5,4873.0,1201.0,1487.0,25.06,188.82395108383372,106.43730161178719,3831.0,621.5,201.5,65.8,,,130.42,405.35,49.69,57.66,70.32
2017-02-28,276.5,4644.0,498.0,24.20174799390564,617.5,327.1,4399.0,266.74777003848453,2720.0,2268.0,622.40162,800.659263,82.27,,1648.0,319.20919695000003,978.0,149.5363030092901,3825.829870463623,355.45933067426404,181.2,166.829713,449.92316850000003,218.70024,68.14570455,,1797.782104,980.9990127955299,3624.5901150692375,,893.04132825,1332.2616864335998,7510.0,24.38,2173.5,4854.0,1211.0,1495.0,25.105,188.1249729465588,106.3381056177408,3819.0,625.0,201.9,65.38,,,130.02,407.6,49.778,57.425,70.04
2017-03-01,281.3,4676.5,507.0,24.912692855415724,622.0,328.45,4454.0,271.544641587261,2854.0,2280.0,633.481525,806.5526540000001,83.02,,1666.5,334.77070725,1008.0,150.27112513709986,3893.3563723922493,364.06449137960004,162.0,169.267725,457.7005785,215.717964,68.31440660000001,,1823.6150559999999,976.3825468529627,3791.2814817408303,,892.5260129999999,1365.82722192384,7425.0,24.78,2227.5,4950.0,1224.0,1537.0,25.46,189.87241828974607,106.5364976058336,3864.5,628.0,202.55,65.7,,,131.44,412.2,50.416,58.065,70.76
2017-03-02,284.3,4747.0,505.0,23.80677862640004,621.0,334.6,4453.0,271.12752232215,2840.0,2284.0,619.029475,810.3412625,82.27,,1675.5,332.93702609999997,1008.0,148.98518641343276,3893.3563723922493,359.761911026932,162.8,164.217556,456.1450965,211.741596,68.38387215,,1843.707352,988.2247855752004,3741.084649731771,,906.9548400000001,1353.3955421126398,7355.0,24.89,2227.0,5002.0,1226.0,1538.0,25.26,188.5243890250016,106.0405176356016,3858.0,626.5,202.5,64.99,,,130.78,411.1,50.484,57.605,71.52
2017-03-03,286.4,4780.5,509.0,24.12275412040452,623.5,332.95,4411.0,269.6676048942615,2885.0,2264.0,617.102535,805.2897845,82.95,,1688.0,335.26629675000004,999.0,146.04589790219364,3872.1913493996944,359.761911026932,164.3,167.526288,458.089449,211.24455,67.8976133,,1842.750576,980.1961491533443,3738.2433196180505,,904.893579,1366.24161125088,7305.0,24.865,2238.0,5036.0,1224.0,1533.0,25.175,187.82541088772672,105.44534167132319,3859.5,624.5,202.2,66.1,,,131.02,410.45,50.206,57.105,71.9588
2017-03-06,298.3,4762.0,510.0,23.77715592383712,626.0,333.05,4397.0,269.6676048942615,2875.0,2257.0,618.066005,810.3412625,82.7,,1684.5,323.61994350000003,1008.0,146.22960343414607,3858.0813340713253,363.071588221292,166.0,166.655569,460.42267200000003,212.238642,66.99456115000001,,1826.4853839999998,981.6011605271691,3751.5028601487456,,903.34763325,1362.5121073075197,7305.0,24.81,2242.0,5016.0,1224.0,1526.0,25.44,190.02219931916213,105.3461456772768,3876.0,627.5,202.0,64.86,,,130.73,409.95,49.943,56.745,71.64
2017-03-07,288.0,4716.5,511.5,23.550048537521402,617.5,332.5,4416.0,269.45904526170597,2888.0,2251.5,618.066005,803.185002,82.64,,1675.0,317.17728,1000.0,146.59701449805095,3840.9477440297337,360.092878746368,169.0,161.257113,465.47798850000004,208.75932,66.9846375,,1827.4421599999998,979.8950752875247,3754.3441902624654,,897.6791655,1358.36821403712,7165.0,24.805,2253.5,4903.0,1219.0,1543.0,25.45,188.67417005441766,105.64373365941599,3916.0,626.5,202.4,65.14,,,130.51,412.6,50.061,56.71,71.64
2017-03-08,289.4,4755.5,511.0,23.757407455461838,616.5,328.5,4465.0,271.12752232215,2898.0,2252.5,614.212125,791.39822,82.22,,1671.5,315.83918835,1006.0,147.42368939183697,3868.1599164487316,362.74062050185603,170.4,158.296669,464.7002475,211.741596,67.78845315000001,,1815.960848,978.9918536900659,3748.6615300350254,,893.04132825,1355.88187807488,7000.0,24.54,2225.5,4873.5,1227.0,1543.0,25.545,188.2248269661695,105.94132164155519,3901.5,625.0,203.55,64.33,,,130.74,414.15,50.339,56.45,72.04
2017-03-09,286.4,4764.5,544.0,23.58954547427196,622.0,330.2,4488.0,269.876164526817,2870.0,2255.5,618.54774,820.4442185,81.98,,1671.5,304.29195300000003,1002.0,146.87257279597966,3890.332797679027,377.96513559591205,166.3,159.515675,460.81154250000003,210.747504,68.02662075,,1786.300792,983.9093934984526,3778.969051248042,,890.4647520000001,1367.0703899049597,6935.0,24.015,2180.0,4852.0,1233.0,1543.0,25.19,186.1278925543448,106.0405176356016,4002.5,625.5,203.4,64.08,,,130.84,409.6,50.181,56.32,71.84
2017-03-10,284.0,4759.5,541.0,24.20174799390564,612.5,342.45,4561.0,267.5820085687065,2884.0,2269.0,620.47468,822.549001,82.23,,1672.5,307.81063845,1023.0,146.78072003000344,3880.25421530162,374.986426120988,168.2,162.824406,462.755895,211.990119,68.2350174,,1797.782104,982.2033082588084,3756.2384103382797,,883.7656537500001,1362.09771798048,6845.0,24.165,2209.5,4890.5,1239.0,1532.0,25.13,188.5243890250016,105.84212564750881,4035.5,623.5,203.85,64.08,,,131.39,408.8,49.898,56.005,71.68
2017-03-13,278.0,4815.0,543.5,24.23137069646856,611.0,331.6,4541.0,263.4108159175965,2861.0,2271.0,620.47468,828.8633485,82.72,,1677.5,312.1222671,1020.0,147.69924768976566,3880.25421530162,373.99352296268,170.7,154.63965,468.200082,215.717964,68.01669710000002,,1808.30664,984.1101094089992,3760.0268504899063,,884.2809690000001,1379.50206971616,6965.0,24.38,2222.0,4937.0,1235.0,1574.0,25.445,190.721177456437,105.94132164155519,3989.5,632.0,203.35,63.91,,,131.61,410.95,49.919,56.295,71.24
2017-03-14,272.8,4854.5,540.0,23.688287816148357,603.5,334.05,4535.0,264.870733345485,2840.0,2299.0,614.6938600000001,837.2824785,82.46,,1688.5,313.26212295000005,1022.0,147.23998385988452,3880.25421530162,368.036104012832,169.6,148.544619,468.977823,216.712056,67.33196525,,1811.176968,988.1244276199271,3721.1953389357286,,896.6485349999999,1421.3553917471997,7035.0,23.985,2183.5,4883.5,1230.0,1561.0,24.82,187.97519191714275,106.0405176356016,4042.0,637.5,204.5,63.7,,,131.29,411.95,49.899,55.8,70.64
2017-03-15,268.2,4850.0,537.5,25.01143519729212,604.5,331.95,4524.0,261.3252195920415,2853.0,2286.0,611.321715,833.9148265,82.52,,1682.5,322.23229290000006,1020.0,148.61777534952788,3900.4113800564337,371.676748926628,170.5,146.28075,467.8112115,216.46353299999998,67.70906395,,1829.3557119999998,980.2965071086174,3690.887817722712,,896.6485349999999,1439.17413280992,6960.0,24.155,2190.5,4850.0,1231.0,1577.0,25.15,189.12351314266581,106.139713629648,4040.0,628.0,205.2,63.45,,,132.1,409.2,50.027,56.52,70.56
2017-03-16,267.4,4866.0,539.5,24.89294438704044,610.5,330.15,4490.0,262.78513701993,2850.0,2295.0,610.8399800000001,845.280652,81.95,,1690.5,338.38851059999996,1015.0,149.077039179409,3903.4349547696556,377.96513559591205,170.5,147.325613,481.421679,224.664792,69.0487567,,1845.6209039999999,987.8233537541075,3702.253138177593,,900.771057,1453.2633699292799,7100.0,24.44,2215.0,4857.5,1229.0,1572.0,25.56,186.6271626523983,106.139713629648,4051.5,636.5,209.5,64.06,,,132.01,412.5,49.712,57.01,70.16
2017-03-17,266.6,4897.0,536.0,24.82382474772696,612.0,334.35,4509.0,266.539210405929,2827.0,2319.0,629.627645,860.4350860000001,81.83,,1687.5,339.2805717,1023.0,149.077039179409,3928.6314107131725,376.310296998732,175.4,150.808488,465.86685900000003,225.658884,68.8105891,,1851.3615599999998,988.2247855752004,3671.945616964576,,892.5260129999999,1459.0648205078398,7070.0,24.55,2230.0,4810.0,1241.0,1582.0,25.505,187.07650574064647,106.3381056177408,4040.0,632.0,211.4,65.01,,,131.69,410.2,49.757,57.02,70.46
2017-03-20,267.3,4900.0,538.0,25.13980024173144,616.0,333.15,4506.0,268.207687466373,2850.0,2328.0,624.32856,854.541695,81.02,,1688.5,341.6594013,1033.0,148.06665875367054,3922.5842612867286,373.99352296268,173.0,150.286056,465.47798850000004,226.652976,68.7708945,,1859.015768,994.1459049363192,3650.1620860927205,,905.9242095,1465.6950497404798,7155.0,24.36,2216.5,4759.0,1247.0,1596.0,25.3,188.724097064223,106.0405176356016,4067.5,643.0,210.5,63.59,,,131.81,410.5,49.718,56.985,70.66
2017-03-21,268.8,4826.5,539.0,25.66313465367636,616.0,327.05,4500.0,267.79056820126203,2820.0,2319.5,617.5842700000001,849.490217,80.05,,1680.5,327.18818790000006,1008.0,146.59701449805095,3901.4192382941746,371.014813487756,168.25,149.589481,463.1447655,220.688424,68.2151701,,1844.664128,1004.0813425083659,3660.580296509695,,909.5314162499999,1457.82165252672,7195.0,24.44,2210.5,4680.5,1237.0,1572.0,24.98,188.6242430446123,105.84212564750881,4028.5,631.0,209.6,62.9,,,129.81,398.9,48.949,55.815,70.44
2017-03-22,264.1,4852.5,534.0,25.653260419488724,604.0,330.55,4475.0,265.287852610596,2794.0,2310.0,613.73039,829.284305,79.9,,1670.5,326.64303945,1002.0,144.20884258266918,3814.743429848476,360.75481418524004,163.75,148.892906,458.86719,215.717964,67.11364495,,1846.5776799999999,1005.0849220610978,3679.52249726783,,911.077362,1430.88634626912,7295.0,24.35,2204.0,4638.0,1238.0,1552.0,25.02,185.57869544648597,105.64373365941599,4025.5,623.5,207.65,63.97,,,130.69,395.9,48.938,54.94,71.08
2017-03-23,261.3,4959.5,530.5,25.51502114086176,607.0,331.4,4545.0,270.5018434244835,2829.0,2301.0,619.51121,848.648304,79.82,,1675.0,318.81272535,1013.0,144.75995917852651,3870.175632924213,361.747717343548,163.0,150.808488,466.25572950000003,220.688424,67.90753695000001,,1857.102216,1011.10639937749,3976.9150491705586,,916.2305145,1427.15684232576,7095.0,24.41,2198.5,4665.0,1252.0,1556.0,25.0,189.3232211818872,104.2549897427664,4016.0,634.5,211.0,64.03,,,130.36,395.0,49.167,55.945,70.68
2017-03-24,262.3,4928.5,525.5,25.396530330610076,607.0,325.65,4550.0,271.544641587261,2821.0,2308.0,614.6938600000001,846.122565,80.12,,1670.5,316.92948525,1016.0,144.6681064125503,3878.238498826139,363.733523660164,164.25,149.937769,464.311377,216.712056,67.53043825,,1845.6209039999999,1016.626086917516,3911.5644565549915,,914.1692535000001,1426.32806367168,7160.0,24.16,2180.0,4676.5,1243.0,1601.0,24.1,190.721177456437,104.15579374872,4018.0,635.0,211.6,63.42,,,130.63,396.95,49.126,55.87,70.68
2017-03-27,260.0,4974.5,523.0,25.8704935716168,602.5,324.95,4502.0,272.5874397500385,2763.0,2297.5,612.2851850000001,852.0159560000001,80.41,,1677.0,303.05297925,1022.0,143.74957875278807,3854.0499011203624,353.14255663821206,164.0,149.937769,455.756226,220.688424,66.43883675000001,,1840.837024,1018.6332460229798,4008.1696804214816,,918.2917755000001,1409.75249059008,7175.0,24.06,2173.0,4721.5,1243.0,1594.0,24.0,189.67271025052466,103.65981377848799,4017.5,629.0,210.6,63.76,,,130.84,392.0,48.616,55.43,70.4396
2017-03-28,265.0,4960.0,533.0,25.228668349420204,599.0,324.25,4568.0,272.1703204849275,2801.0,2306.0,612.76692,840.6501305,80.29,,1677.0,308.85137640000005,1032.0,144.3006953486454,3873.1992076374354,354.13545979652,162.0,151.679206,457.7005785,216.712056,66.28005835,,1852.3183359999998,1017.127876693882,4062.1549525821692,,911.59267725,1427.5712316528,7170.0,24.405,2209.5,4734.5,1240.0,1595.0,24.55,190.92088549565838,103.3622257963488,4006.0,627.5,210.25,63.93,,,131.64,398.15,48.897,55.85,69.92
2017-03-29,263.3,4954.5,531.0,25.24841681779548,602.0,322.35,4588.0,272.378880117483,2804.0,2316.0,606.9861000000001,834.335783,80.03,,1678.5,310.239027,1040.0,144.3006953486454,3877.230640588398,351.156750321596,162.0,151.505063,461.5892835,218.0789325,66.0319671,,1864.756424,1016.626086917516,4091.5153637572776,,907.4701552500001,1415.55394116864,7055.0,24.68,2228.0,4783.0,1238.0,1614.0,24.6,189.97227230935675,102.8662458261168,4031.0,631.0,210.7,64.03,,,132.25,402.1,49.646,56.37,68.8
2017-03-30,267.5,4927.0,528.0,24.804076279351683,592.5,317.0,4613.0,274.25591681048246,2824.0,2309.0,611.80345,847.8063910000001,80.05,,1679.0,314.6993325,1050.0,144.48440088059786,3967.937881985059,348.17804084667205,164.0,152.549925,469.755564,223.422177,66.14112725000001,,1891.546152,1009.6010300483919,4034.688761482872,,902.31700275,1398.14958943296,6980.0,24.8,2221.5,4733.5,1218.0,1631.0,25.345,188.724097064223,105.7429296534624,3994.5,625.5,208.8,64.24,,,132.47,397.5,50.057,56.645,68.44
2017-03-31,264.7,4912.5,532.0,24.94231555797864,610.0,318.2,4578.0,276.3415131360375,2810.0,2283.5,614.212125,863.802738,79.62,,1659.5,310.38770385,1043.0,144.20884258266918,3938.7099930905797,350.163847163288,163.75,154.987938,423.09110400000003,226.652976,65.8136468,,1843.707352,1017.127876693882,4091.5153637572776,,909.0161009999999,1397.3208107788798,6965.0,24.615,2184.5,4661.0,1216.0,1619.0,24.77,185.3290603974592,106.63569359988,3939.5,636.5,208.1,64.12,,,132.38,397.35,50.224,57.025,67.92
2017-04-03,263.0,4910.0,528.5,25.524895375049404,604.5,316.0,4562.0,274.04735717792704,2779.0,2279.0,613.248655,856.2255210000001,79.44,,1657.0,310.8337344,1040.0,143.19846215693073,3918.5528283357658,348.839976285544,167.0,154.117219,422.70223350000003,225.161838,65.52586095000001,,1870.4970799999999,1012.6117687065879,3945.6604179196347,,904.893579,1369.97111519424,7035.0,24.37,2170.0,4638.0,1216.0,1615.0,24.7,184.4303742209629,107.5284575462976,3922.0,630.5,206.65,63.62,,,132.3,398.95,50.201,56.355,68.7292
2017-04-04,267.6,4955.0,529.5,25.7717512297404,609.0,313.95,4601.0,280.0955865220365,2802.0,2286.5,601.20528,852.0159560000001,79.13,,1661.0,317.3755158,1030.0,144.11698981669295,3906.458529482878,346.85416996892803,167.25,153.420644,425.424327,226.15592999999998,65.00983115000001,,1878.151288,1012.6117687065879,3911.5644565549915,,901.8016875000001,1385.7179096217599,7145.0,24.55,2192.0,4752.0,1223.0,1617.0,24.455,184.4303742209629,108.0244375165296,3937.5,633.5,206.55,62.57,,,132.51,400.95,50.264,56.405,68.4
2017-04-05,269.4,4857.5,529.5,25.682883122051642,622.0,313.6,4575.0,281.34694431736955,2785.0,2286.5,600.7235450000001,856.2255210000001,79.5,,1663.0,319.11007905,1042.0,144.85181194450274,3926.615694237691,346.52320224949204,170.75,153.594788,417.25804650000003,223.173654,64.98998385,,1856.14544,1016.1242971411499,3891.675145758949,,905.9242095,1390.2761922191999,7095.0,24.805,2202.0,4693.0,1224.0,1628.0,24.425,183.98103113271475,107.7268495343904,3939.5,638.0,206.55,62.24,,,131.97,398.9,50.619,56.15,67.64
2017-04-06,267.3,4795.0,514.5,25.544643843424684,636.0,314.2,4578.0,280.0955865220365,2765.0,2292.0,599.760075,892.42778,79.6,,1633.5,316.53301365000004,1027.0,144.3925481146216,3929.6392689509134,347.847073127236,170.25,155.684513,418.8135285,226.404453,63.59,,1859.972544,1023.1493540102739,3870.609690550099,,906.9548400000001,1388.6186349110399,7105.0,24.9,2207.5,4603.5,1229.0,1622.0,24.25,184.92964431901638,107.82604552843681,3978.0,640.0,204.0,62.8,,,132.04,397.5,50.341,55.93,67.34
2017-04-07,278.4,4793.5,514.0,25.31753645710896,648.0,312.05,4617.0,281.138384684814,2800.0,2281.5,602.650485,878.115259,79.87,,1637.0,318.26757690000005,1034.0,144.48440088059786,3954.8357248944303,346.52320224949204,171.0,158.644956,423.4799745,223.67069999999998,63.02,,1863.799648,1036.1958881957898,3852.415335250631,,914.1692535000001,1388.2042455839999,7410.0,25.17,2245.5,4562.5,1236.0,1634.0,23.98,189.4230752014979,107.627653540344,4040.5,642.0,203.2,62.89,,,131.97,400.85,50.348,56.08,68.24
2017-04-10,282.5,4738.0,513.0,25.66313465367636,646.0,315.0,4604.0,279.2613479918145,2785.0,2282.5,601.20528,889.0601280000001,80.54,,1638.0,315.83918835,1040.0,144.943664710479,3949.7964337057274,349.832879443852,170.0,157.774238,421.9244925,227.150022,63.05,,1870.4970799999999,1030.174410879398,3935.7263305692495,,905.9242095,1391.9337495273599,7230.0,25.17,2240.5,4524.0,1252.0,1617.0,24.2,193.91650608397939,107.7268495343904,4054.0,642.0,203.9,62.6,,,132.02,401.0,50.43,56.375,68.48
2017-04-11,281.6,4745.0,519.5,26.45307338868756,651.5,312.95,4544.0,279.88702688948104,2757.0,2291.0,599.760075,907.582214,80.08,,1645.0,317.5737516,1039.0,149.35259747733764,3961.8907325586147,356.78320155200805,170.0,159.341531,418.8135285,224.416269,62.96,,1887.719048,1034.690518866692,3947.2175023373347,,898.1944807499999,1389.4474135651199,7580.0,25.19,2234.0,4519.0,1255.0,1625.0,23.82,195.3144623585292,107.627653540344,4041.5,647.0,203.3,62.74,,,131.45,398.3,49.906,56.095,69.3016
2017-04-12,281.8,4734.5,518.5,26.50244455962576,653.0,315.7,4527.0,280.304146154592,2743.0,2305.0,580.490675,892.42778,80.52,,1645.5,307.26549,1055.0,154.49635237200607,3952.8200084189493,354.13545979652,168.5,156.555231,420.757881,225.658884,62.54,,1874.3241839999998,1044.7263143940118,3974.9878341102085,,916.2305145,1379.08768038912,7425.0,25.15,2222.5,4535.0,1259.0,1625.0,24.37,184.13081216213084,107.627653540344,4065.5,650.0,204.3,63.56,,,130.92,396.95,49.959,56.015,69.64
2017-04-13,283.5,4743.0,517.5,26.087726723744883,652.5,313.1,4558.0,282.806861745258,2701.0,2298.0,577.600265,895.795432,80.16,,1647.0,306.32386995,1078.0,156.42526045750677,3964.9143072718375,357.44513699088,163.25,158.470813,428.14642050000003,226.15592999999998,62.71,,1893.4597039999999,1039.7084166303518,4015.206935298507,,927.56745,1378.67329106208,7540.0,24.855,2192.5,4585.0,1259.0,1617.0,24.28,181.2350455934205,107.82604552843681,4033.5,650.0,204.0,63.29,,,130.4,397.55,50.076,55.765,68.64
2017-04-18,275.7,4586.5,507.0,26.03835555280668,655.0,310.35,4476.0,279.46990762437,2614.0,2244.5,578.5637350000001,895.795432,80.75,,1586.5,289.2260322,1075.0,153.85338301017254,3872.1913493996944,349.832879443852,159.75,159.515675,423.09110400000003,232.617528,62.2,,1860.92932,1016.1242971411499,4009.461349414464,,917.77646025,1336.8199690310398,7370.0,24.505,2125.0,4418.0,1235.0,1573.0,24.075,175.9427825540534,107.5284575462976,3965.5,657.0,199.7,64.76,,,131.28,388.85,49.598,55.875,67.68
2017-04-19,277.2,4593.5,508.5,25.159548710106723,653.0,311.5,4507.0,282.389742480147,2636.0,2201.5,604.5774250000001,940.416821,80.65,,1574.0,293.6863377,1092.0,156.1497021595781,3883.2777900148417,359.09997558806003,160.25,158.470813,429.313032,240.4460025,63.66,,1861.886096,999.2641606552523,4137.779434158084,,910.56204675,1343.4501982636798,7155.0,24.06,2067.0,4451.5,1228.0,1577.0,23.865,175.3436584363892,107.7268495343904,3937.5,656.0,200.0,64.58,,,131.49,387.15,50.012,56.62,68.6
2017-04-20,277.8,4594.5,506.5,25.534769609237042,648.0,311.55,4546.0,283.4325406429245,2676.0,2204.0,600.7235450000001,949.677864,81.57,,1562.5,297.79973055,1091.0,157.61934641519764,3919.5606865735067,361.08578190467597,159.75,156.381088,435.1460895,242.061402,64.06,,1852.3183359999998,993.8448310704995,4102.3483212064875,,898.709796,1364.16966461568,7070.0,23.95,2054.5,4448.5,1228.0,1591.0,23.45,173.9457021618394,107.627653540344,3950.0,640.5,199.3,65.33,,,132.59,385.4,49.705,56.695,70.2
2017-04-21,276.8,4566.0,510.0,25.653260419488724,644.5,310.95,4551.0,284.475338805702,2709.0,2208.0,599.2783400000001,955.5712550000001,82.53,,1565.5,296.01560835,1100.0,156.9763770533641,3949.7964337057274,358.769007868624,160.0,155.684513,438.64592400000004,243.55254,64.37,,1859.972544,1005.5867118374639,4097.560332969785,,892.01069775,1359.61138201824,7070.0,23.92,2056.5,4497.5,1238.0,1581.0,23.7,173.5462860833966,107.3300655582048,3937.5,636.0,198.75,65.3,,,132.56,385.55,50.182,56.685,70.72
2017-04-24,281.7,4662.5,527.5,25.386656096422442,652.5,314.0,4614.0,286.14381586614604,2854.0,2261.0,601.20528,984.1962970000001,83.32,,1585.0,302.8051845,1103.0,158.90528513886477,3993.1343379285763,376.64126471816803,160.0,159.515675,451.4786505,250.26266099999998,66.24,,1925.990088,1021.1421949048099,4140.652227100107,,903.8629484999999,1401.87909337632,6970.0,24.055,2100.0,4564.0,1261.0,1622.0,24.865,176.69168770113365,107.627653540344,4021.0,633.0,202.6,65.85,,,134.16,388.0,49.95,57.47,71.96
2017-04-25,283.2,4688.0,529.0,22.602122055507962,658.0,313.45,4625.0,285.72669660103503,2839.0,2259.0,581.454145,977.460993,83.86,,1599.0,309.4460838,1089.0,158.90528513886477,4016.3150773966117,372.007716646064,159.5,161.431256,447.5899455,249.517092,66.95,,1929.817192,1014.1171380356859,4090.857149438402,,901.2863722500001,1403.9510400115198,6785.0,24.1,2106.0,4626.5,1269.0,1631.0,24.71,177.4405928482139,107.5284575462976,4014.5,643.5,202.5,65.74,,,135.13,388.4,49.883,58.165,71.76
2017-04-26,281.0,4686.5,531.0,22.760109802510204,658.5,310.05,4656.0,288.229412191701,2849.0,2261.0,571.819445,979.9867320000001,83.88,,1566.0,306.6707826,1090.0,158.44602130898366,4092.9123034649037,372.669652084936,160.25,162.127831,447.978816,245.789247,67.41,,1930.773968,1009.0992402720259,4063.0868176655304,,895.6179045000001,1427.98562097984,6750.0,24.275,2102.0,4601.0,1273.0,1651.0,24.68,180.23650539731352,107.627653540344,4007.5,650.0,203.1,63.59,,,134.94,388.05,50.423,58.61,71.72
2017-04-27,277.3,4698.0,528.0,22.43426007431808,662.0,308.1,4688.0,294.486201168366,2826.0,2255.5,581.93588,972.409515,84.09,,1558.5,297.00678734999997,1074.0,157.52749364922144,4109.038035268754,363.071588221292,157.5,161.953688,442.534629,241.564356,68.97,,1926.946864,1010.6046096011239,4120.5426765059565,,896.6485349999999,1440.41730079104,6700.0,23.96,2059.5,4602.5,1273.0,1638.0,24.725,182.2335857895275,107.627653540344,3968.5,650.5,202.15,63.07,,,135.75,380.7,50.128,58.265,71.6
2017-04-28,279.0,4637.5,524.5,22.53300241619448,656.5,304.75,4766.0,293.65196263814397,2819.0,2246.5,584.344555,983.354384,84.19,,1550.0,300.97150335,1075.0,157.25193535129276,4128.187341785828,370.68384576832005,160.5,160.908825,444.47898150000003,241.315833,69.2,,1914.508776,1003.5795527319999,4122.457871800638,,883.2503385,1422.1841704012797,6805.0,23.88,2052.5,4537.0,1270.0,1640.0,24.59,182.98249093660775,107.627653540344,3972.0,647.0,199.05,62.04,,,135.99,382.5,50.088,57.78,71.2
2017-05-02,290.9,4656.0,524.0,22.21702692219,668.5,302.5,4801.0,296.98891675903195,2887.0,2251.5,592.052315,998.508818,83.26,,1572.0,295.22266515,1067.0,160.00751833057944,4145.3209318274185,370.352878048884,160.5,164.3917,449.53429800000004,243.55254,69.2,,1950.866264,1010.6046096011239,4177.040937699043,,891.4953825,1440.002911464,6660.0,23.91,2053.0,4651.0,1281.0,1673.0,24.75,182.732855887581,108.619613480808,4030.0,656.0,201.9,62.49,,,137.43,387.15,50.611,57.61,70.48
2017-05-03,288.6,4663.5,526.0,21.96029683331136,670.5,302.0,4805.0,294.903320433477,2887.0,2251.5,594.46099,1002.718383,82.98,,1569.5,284.2701372,1068.0,158.90528513886477,4193.698127238972,367.70513629339604,165.75,160.908825,441.756888,243.55254,69.06,,1942.2552799999999,1019.1350357993458,4223.005624771386,,866.24493525,1442.0748580992,6610.0,23.945,2060.5,4703.0,1274.0,1663.0,25.0,176.49197966191224,110.107553391504,4026.5,650.5,202.95,61.98,,,136.99,391.45,50.329,57.205,70.04
2017-05-04,289.2,4649.0,532.5,21.73318944699564,661.5,305.65,4853.0,296.3632378613655,2909.0,2275.0,596.38793,1017.872817,83.52,,1588.5,274.7548188,1077.0,158.81343237288857,4211.839575518305,378.627071034784,161.75,164.043413,440.979147,245.54072399999998,70.0,,1930.773968,1018.1314562466139,4007.5461541197833,,872.9440334999999,1457.4072631996798,6585.0,23.985,2062.0,4660.5,1270.0,1669.0,25.455,176.39212564230158,110.20674938555038,4005.0,641.5,203.7,63.41,,,137.04,387.5,50.215,57.025,70.9324
2017-05-05,294.9,4605.5,532.0,21.78256061793384,663.0,309.55,4823.0,293.65196263814397,2920.0,2277.5,591.088845,1060.8103800000001,83.05,,1588.0,286.50028995,1077.0,158.44602130898366,4152.375939491604,399.478037359252,162.5,167.526288,447.201075,243.304017,70.0,,1955.650144,1024.152933563006,4054.4684388394653,,875.52060975,1457.82165252672,6870.0,24.48,2117.5,4653.5,1306.0,1684.0,25.955,179.18803819140118,110.20674938555038,3988.0,642.0,204.95,63.85,,,137.54,389.35,50.021,57.185,72.08
2017-05-08,296.2,4605.5,530.0,21.999793770061924,667.0,306.6,4834.0,295.9461185962545,2872.0,2289.0,596.38793,1082.700118,83.34,,1590.5,281.94086655,1080.0,159.91566556460322,4167.20861951436,401.794811395304,169.0,168.57115,451.08978,245.54072399999998,69.45,,1921.2062079999998,1032.1815699848619,4129.1610553320215,,887.3728605,1444.56119406144,6805.0,24.73,2131.5,4585.0,1291.0,1652.0,25.6,179.23796520120652,110.5043373676896,4050.0,639.5,205.15,64.28,,,137.84,387.4,50.481,57.025,73.32
